epsilon,pAcc,t,ts,rhos,weight,humanInformedRatio,humanInformProbability,humanFollowProbability
16.703293088490,0.000000000000,870,177,10.630145812735,1.000000000000,0.018572147938,0.301795901436,0.466867618509
16.703293088490,0.000000000000,870,479,10.630145812735,2.260149617602,0.048504908311,0.281072210583,0.856860081567
16.703293088490,0.000000000000,870,121,10.723805294764,1.000000000000,0.617893530078,0.270555709498,0.608760629046
16.703293088490,0.000000000000,870,161,10.723805294764,1.000000000000,0.022514742627,0.634546879116,0.088867996110
16.703293088490,0.000000000000,870,454,10.723805294764,0.000000000000,0.391603108971,0.424340545590,-0.082818561658
16.703293088490,0.000000000000,870,475,10.723805294764,1.339549333369,0.481954781650,0.145938513585,0.482100448444
16.703293088490,0.000000000000,870,641,10.723805294764,1.637080356000,0.246985152444,0.058052415854,0.212911035646
16.703293088490,0.000000000000,870,707,10.723805294764,1.351310841748,0.565817000717,0.117079280955,0.461671376187
16.703293088490,0.000000000000,870,415,10.770329614269,2.303652963803,0.199091525530,0.119007228316,0.816933203953
16.703293088490,0.000000000000,870,697,10.770329614269,1.837301994813,0.035165291573,0.284176357346,0.213352554447
16.703293088490,0.000000000000,870,725,10.770329614269,1.557073471631,0.146722422406,0.150733351290,0.727244532570
16.703293088490,0.000000000000,870,311,10.816653826392,1.000000000000,0.104561915491,0.103795162940,0.953283862938
16.703293088490,0.000000000000,870,372,10.816653826392,2.151632827164,0.743774586133,0.194250685950,0.129026127662
16.703293088490,0.000000000000,870,642,10.816653826392,2.488784822016,0.022489889869,0.341841648170,0.935310766591
16.703293088490,0.000000000000,870,67,10.862780491200,1.000000000000,0.422021144921,0.043233175508,0.216325427433
16.703293088490,0.000000000000,870,119,10.862780491200,1.000000000000,0.526445826205,0.060177027904,0.899750314425
16.703293088490,0.000000000000,870,211,10.862780491200,1.000000000000,0.344950561226,0.318327518436,0.296959022665
16.703293088490,0.000000000000,870,564,10.862780491200,1.756799763262,0.116704373555,0.087336581861,0.240292997095
16.703293088490,0.000000000000,870,22,10.908712114636,1.000000000000,0.221711410697,0.349072075853,0.823798293555
16.703293088490,0.000000000000,870,292,10.908712114636,1.000000000000,0.990769063475,0.142578949956,0.808602396415
16.703293088490,0.000000000000,870,658,10.908712114636,1.841737807518,0.047130100549,0.299337706378,0.560036930194
16.703293088490,0.000000000000,870,759,10.908712114636,1.727081454620,0.455593980206,0.102535857901,0.093295188717
16.703293088490,0.000000000000,870,792,10.908712114636,0.000000000000,0.035548128138,0.245638843117,1.140838135065
16.703293088490,0.000000000000,870,70,10.954451150103,1.000000000000,0.836508569942,0.104589960830,0.105570161672
16.703293088490,0.000000000000,870,174,10.954451150103,1.000000000000,0.066760745628,0.069296848032,0.384625158433
16.703293088490,0.000000000000,870,195,10.954451150103,1.000000000000,0.316458210942,0.370935940795,0.483548262058
16.703293088490,0.000000000000,870,527,10.954451150103,1.000000000000,0.231945288305,0.177451524053,0.711781615626
16.703293088490,0.000000000000,870,674,10.954451150103,0.000000000000,0.379929931783,0.464182314027,-0.152587150066
16.703293088490,0.000000000000,870,307,11.045361017187,2.970951043294,0.109103599746,0.069435844456,0.224654744982
16.703293088490,0.000000000000,870,291,11.090536506409,2.105904428247,0.363954789693,0.261983145206,0.529754358303
16.703293088490,0.000000000000,870,339,11.090536506409,0.000000000000,0.405694591506,0.053180001454,-0.170860416527
16.703293088490,0.000000000000,870,62,11.135528725660,1.000000000000,0.127150334630,0.117859937790,0.133659181815
16.703293088490,0.000000000000,870,78,11.180339887499,1.000000000000,0.049521944731,0.311385200452,0.210763823665
16.703293088490,0.000000000000,870,381,11.180339887499,1.460857030721,0.362655945805,0.339972576584,0.628876335523
16.703293088490,0.000000000000,870,608,11.180339887499,1.866561728059,0.254313347824,0.394011580229,0.845937153810
16.703293088490,0.000000000000,870,551,11.224972160322,2.110432481173,0.059228051477,0.159227640471,0.665620982426
16.703293088490,0.000000000000,870,106,11.269427669585,1.000000000000,0.630454391792,0.297743545949,0.984449198793
16.703293088490,0.000000000000,870,100,11.313708498985,1.000000000000,0.132559999707,0.105337478812,0.868238145004
16.703293088490,0.000000000000,870,413,11.313708498985,0.000000000000,1.131709152672,0.344686650966,0.854750228308
16.703293088490,0.000000000000,870,489,11.313708498985,1.000000000000,0.313706671295,0.066592283187,0.724125897031
16.703293088490,0.000000000000,870,529,11.313708498985,0.000000000000,0.626392265737,0.183463526761,1.522048753400
16.703293088490,0.000000000000,870,849,11.313708498985,1.740537970282,0.447458392023,0.053679747418,0.204963463522
16.703293088490,0.000000000000,870,186,11.357816691601,1.000000000000,0.799552550880,0.298774022807,0.754399917407
16.703293088490,0.000000000000,870,699,11.357816691601,0.000000000000,0.478807172222,0.212883370489,1.335975446734
16.703293088490,0.000000000000,870,729,11.357816691601,1.430668866381,0.374771966487,0.178629850283,0.206072521503
16.703293088490,0.000000000000,870,122,11.401754250991,1.000000000000,0.054002244676,0.167694677113,0.779901319292
16.703293088490,0.000000000000,870,390,11.401754250991,0.000000000000,0.052626066934,0.266648136696,1.125051334757
16.703293088490,0.000000000000,870,630,11.445523142260,0.000000000000,0.483258257734,0.217515698599,-0.203711823795
16.703293088490,0.000000000000,870,769,11.445523142260,1.762054596681,0.532720740322,0.363898062687,0.170090209092
16.703293088490,0.000000000000,870,226,11.489125293076,1.000000000000,0.704725561454,0.231538068784,0.381314695683
16.703293088490,0.000000000000,870,252,11.489125293076,1.000000000000,0.613681019035,0.067712905950,0.741134776369
16.703293088490,0.000000000000,870,569,11.489125293076,2.159603727494,0.022611419936,0.330126492176,0.782447874721
16.703293088490,0.000000000000,870,831,11.489125293076,0.000000000000,0.433796161979,0.035050150180,1.307139944411
16.703293088490,0.000000000000,870,178,11.532562594671,1.000000000000,0.353266169825,0.192122943909,0.930667288615
16.703293088490,0.000000000000,870,572,11.532562594671,1.000000000000,0.099487801767,0.140774181948,0.356425365381
16.703293088490,0.000000000000,870,793,11.532562594671,1.794471166816,0.315030534295,0.071872844564,0.108732032529
16.703293088490,0.000000000000,870,71,11.575836902790,1.000000000000,0.183748462079,0.057418336876,0.908296450844
16.703293088490,0.000000000000,870,83,11.575836902790,1.000000000000,0.074959815985,0.167558166846,0.512681376422
16.703293088490,0.000000000000,870,213,11.575836902790,1.000000000000,0.385490244700,0.147462035338,0.167039622792
16.703293088490,0.000000000000,870,757,11.575836902790,1.600242410917,0.037659643868,0.135460413099,0.404690737067
16.703293088490,0.000000000000,870,50,11.618950038622,1.000000000000,0.038590602938,0.118046480398,0.151040797567
16.703293088490,0.000000000000,870,114,11.618950038622,1.000000000000,0.034502005576,0.256196094605,0.827394870466
16.703293088490,0.000000000000,870,464,11.618950038622,0.000000000000,0.104247661315,0.189132441032,-0.000541134023
16.703293088490,0.000000000000,870,585,11.618950038622,0.000000000000,0.321291392798,0.291345809309,-0.300120964013
16.703293088490,0.000000000000,870,392,11.661903789691,1.916372750530,0.136119050980,0.433354554110,0.320034791685
16.703293088490,0.000000000000,870,486,11.661903789691,2.449981798426,0.264910574780,0.153193218527,0.980131187582
16.703293088490,0.000000000000,870,528,11.661903789691,1.899199902890,0.155023510832,0.098820395964,0.154442807505
16.703293088490,0.000000000000,870,573,11.661903789691,0.000000000000,1.102200008912,0.144927443334,0.393945913382
16.703293088490,0.000000000000,870,850,11.661903789691,0.000000000000,0.642217921459,0.355369894555,1.377068260760
16.703293088490,0.000000000000,870,116,11.704699910720,1.000000000000,0.446299348743,0.148819044503,0.652780455724
16.703293088490,0.000000000000,870,454,11.704699910720,0.000000000000,1.065342862156,0.136077619811,0.139296457063
16.703293088490,0.000000000000,870,457,11.704699910720,2.767157723799,0.084354799460,0.182728049876,0.932844981966
16.703293088490,0.000000000000,870,224,11.747340124471,1.000000000000,0.045071671793,0.131625642306,0.259466017096
16.703293088490,0.000000000000,870,388,11.747340124471,1.422559139696,0.394198848749,0.272146830862,0.612154993802
16.703293088490,0.000000000000,870,627,11.747340124471,1.302911017340,0.375376173365,0.136837165725,0.603028376075
16.703293088490,0.000000000000,870,782,11.747340124471,0.000000000000,0.660275298943,0.257785687979,1.013851919483
16.703293088490,0.000000000000,870,213,11.789826122552,1.000000000000,0.520992044616,0.386837026493,0.853555009227
16.703293088490,0.000000000000,870,493,11.789826122552,1.825329256485,0.255392205267,0.076361129818,0.253898163980
16.703293088490,0.000000000000,870,260,11.832159566199,3.470550310368,0.785040139660,0.092079002898,0.094887374254
16.703293088490,0.000000000000,870,310,11.832159566199,2.744081935470,0.038550451702,0.307584898775,0.160938959346
16.703293088490,0.000000000000,870,479,11.832159566199,0.000000000000,0.162232569925,0.240507902919,-0.014987509175
16.703293088490,0.000000000000,870,667,11.832159566199,1.535494725752,0.281373979373,0.145595630664,0.784094063915
16.703293088490,0.000000000000,870,754,11.832159566199,1.847465937089,0.184762248751,0.088203666989,0.125148545612
16.703293088490,0.000000000000,870,434,11.874342087038,2.352261276632,0.039825198039,0.256445418268,0.541974256478
16.703293088490,0.000000000000,870,866,11.874342087038,0.000000000000,0.075999791305,0.305686405811,1.545106909287
16.703293088490,0.000000000000,870,98,11.916375287813,1.000000000000,0.472265942357,0.455574530818,0.598813194269
16.703293088490,0.000000000000,870,108,11.916375287813,1.000000000000,0.659594882555,0.165621132996,0.651149565157
16.703293088490,0.000000000000,870,175,11.916375287813,1.000000000000,0.085415304453,0.143090745114,0.038823290050
16.703293088490,0.000000000000,870,562,11.916375287813,1.317295012275,0.320922089190,0.235791380326,0.313273899311
16.703293088490,0.000000000000,870,767,11.916375287813,0.000000000000,0.051162392145,0.186179334332,-0.178202004466
16.703293088490,0.000000000000,870,816,11.916375287813,1.663375211874,0.112694110705,0.055831488548,0.480680084040
16.703293088490,0.000000000000,870,262,11.958260743101,1.000000000000,0.646646584469,0.262342069853,0.692818619362
16.703293088490,0.000000000000,870,466,11.958260743101,0.000000000000,0.308197149304,0.063276434434,-0.569345362414
16.703293088490,0.000000000000,870,181,12.000000000000,1.000000000000,0.040681017584,0.283515763944,0.131912586472
16.703293088490,0.000000000000,870,338,12.000000000000,1.000000000000,0.986711568035,0.279392460503,0.274942055314
16.703293088490,0.000000000000,870,428,12.000000000000,1.649494303882,0.065544190064,0.314345659010,0.388755439451
16.703293088490,0.000000000000,870,599,12.000000000000,2.337275855697,0.141141865678,0.122531378512,0.946760487746
16.703293088490,0.000000000000,870,34,12.041594578792,1.000000000000,0.503589724412,0.079389122930,0.448517021570
16.703293088490,0.000000000000,870,42,12.041594578792,1.000000000000,0.199341425261,0.057688556142,0.121279132464
16.703293088490,0.000000000000,870,705,12.041594578792,1.674214606068,0.703144043940,0.146753171966,0.238329456669
16.703293088490,0.000000000000,870,161,12.083045973595,1.000000000000,0.328236782916,0.550815462262,0.422322653425
16.703293088490,0.000000000000,870,309,12.083045973595,0.000000000000,0.299478610557,0.161041451611,1.040826821142
16.703293088490,0.000000000000,870,412,12.083045973595,1.000000000000,0.066459676001,0.178292572466,0.891113553388
16.703293088490,0.000000000000,870,791,12.083045973595,1.249432952306,0.333877053364,0.178845099013,0.559103183939
16.703293088490,0.000000000000,870,1,12.124355652982,1.000000000000,0.169674793513,0.392492384462,0.649630438006
16.703293088490,0.000000000000,870,205,12.124355652982,1.000000000000,0.974635528986,0.228133995384,0.353018330285
16.703293088490,0.000000000000,870,300,12.124355652982,1.756817614518,0.354537103824,0.153689256509,0.587992079688
16.703293088490,0.000000000000,870,154,12.165525060596,1.000000000000,0.775121835423,0.359718875443,0.665025623596
16.703293088490,0.000000000000,870,744,12.165525060596,1.484723900681,0.063871387328,0.303511884502,0.439309552115
16.703293088490,0.000000000000,870,355,12.206555615734,1.989918070706,0.056662351172,0.456248992773,0.442492641129
16.703293088490,0.000000000000,870,412,12.206555615734,1.000000000000,0.199205101958,0.073018608953,0.695275471233
16.703293088490,0.000000000000,870,435,12.206555615734,2.024982103942,0.258952062256,0.040928769581,0.675462101509
16.703293088490,0.000000000000,870,517,12.206555615734,0.000000000000,0.046179287969,0.174750958847,-0.586341515615
16.703293088490,0.000000000000,870,490,12.247448713916,2.035751236083,0.443044184824,0.052089628273,0.095001643414
16.703293088490,0.000000000000,870,7,12.288205727445,1.000000000000,0.315935834952,0.170161276155,0.836540077758
16.703293088490,0.000000000000,870,33,12.288205727445,1.000000000000,0.089366465126,0.127460633256,0.828910589500
16.703293088490,0.000000000000,870,481,12.288205727445,6.627874685532,0.247292157402,0.838564306795,0.227973757560
16.703293088490,0.000000000000,870,846,12.288205727445,0.000000000000,0.133664105008,0.339926472046,-0.304724355089
16.703293088490,0.000000000000,870,862,12.288205727445,1.657437788018,0.723321710746,0.257949036025,0.329408389213
16.703293088490,0.000000000000,870,41,12.328828005938,1.000000000000,0.083123920310,0.173556944966,0.447616165554
16.703293088490,0.000000000000,870,367,12.328828005938,0.000000000000,0.154654487814,0.332883489593,-0.154006842959
16.703293088490,0.000000000000,870,375,12.328828005938,1.991524359498,0.148983224179,0.247600082841,0.654395063582
16.703293088490,0.000000000000,870,668,12.328828005938,0.000000000000,0.031588145571,0.239657000919,1.302115500212
16.703293088490,0.000000000000,870,208,12.369316876853,1.000000000000,0.757003203323,0.208681680421,0.445202362343
16.703293088490,0.000000000000,870,302,12.369316876853,1.000000000000,0.637892000515,0.189717420356,0.910753956494
16.703293088490,0.000000000000,870,820,12.369316876853,1.505768666000,0.352395233655,0.140457697338,0.785207326416
16.703293088490,0.000000000000,870,839,12.369316876853,1.475564989483,0.037825174170,0.255452821827,0.539863963151
16.703293088490,0.000000000000,870,182,12.409673645991,1.000000000000,0.101391079939,0.106658356471,0.345827686448
16.703293088490,0.000000000000,870,553,12.409673645991,3.260576303916,0.051063188432,0.549675696802,0.875678565473
16.703293088490,0.000000000000,870,13,12.449899597989,1.000000000000,0.450682467331,0.322591944261,0.474423335000
16.703293088490,0.000000000000,870,334,12.449899597989,0.000000000000,1.117575820668,0.175988567059,0.925613122427
16.703293088490,0.000000000000,870,737,12.449899597989,2.718318227836,0.422502694671,0.613324898609,0.656431827941
16.703293088490,0.000000000000,870,21,12.489995996797,1.000000000000,0.032838397247,0.165491666629,0.401512959836
16.703293088490,0.000000000000,870,531,12.489995996797,1.984944709356,0.049833421205,0.314684097368,0.780327817273
16.703293088490,0.000000000000,870,665,12.489995996797,1.889682449819,0.033512744368,0.150405263640,0.126257454756
16.703293088490,0.000000000000,870,800,12.489995996797,1.442934790935,0.253799224834,0.352384542610,0.665854279427
16.703293088490,0.000000000000,870,16,12.529964086142,1.000000000000,0.855597719483,0.464757104399,0.860093728322
16.703293088490,0.000000000000,870,247,12.529964086142,0.000000000000,1.087056560634,0.176400198197,0.824451406736
16.703293088490,0.000000000000,870,305,12.529964086142,1.532186358743,0.508308900778,0.165327799776,0.468486391113
16.703293088490,0.000000000000,870,379,12.529964086142,2.425986628221,0.259141726864,0.121200715382,0.913395223622
16.703293088490,0.000000000000,870,846,12.529964086142,0.000000000000,0.727795158180,0.350245358762,1.033752303066
16.703293088490,0.000000000000,870,399,12.569805089977,1.645643736134,0.160744242519,0.134101572012,0.501033126805
16.703293088490,0.000000000000,870,649,12.569805089977,0.000000000000,0.358653480076,0.497638720319,-0.112251064679
16.703293088490,0.000000000000,870,96,12.609520212918,1.000000000000,0.167346221385,0.086395640099,0.943096862109
16.703293088490,0.000000000000,870,106,12.609520212918,1.000000000000,0.506786458144,0.270817670928,0.535343533976
16.703293088490,0.000000000000,870,122,12.609520212918,1.000000000000,0.477009866777,0.202130258753,0.231926706406
16.703293088490,0.000000000000,870,434,12.609520212918,2.338168891940,0.701375261892,0.111505932835,0.214626197301
16.703293088490,0.000000000000,870,678,12.609520212918,1.756259926227,0.072930966539,0.084008788439,0.273795976146
16.703293088490,0.000000000000,870,337,12.649110640674,1.546732155785,0.545034964769,0.121355458758,0.503505379101
16.703293088490,0.000000000000,870,580,12.649110640674,0.000000000000,0.358662079993,0.048722863639,1.014642766506
16.703293088490,0.000000000000,870,4,12.688577540450,1.000000000000,0.161948551592,0.090707723012,0.328491380012
16.703293088490,0.000000000000,870,137,12.688577540450,1.000000000000,0.031283524399,0.204572524270,0.099280453282
16.703293088490,0.000000000000,870,473,12.688577540450,1.609714760310,0.313072116796,0.373652266024,0.566984109299
16.703293088490,0.000000000000,870,613,12.727922061358,0.000000000000,0.518024235507,0.385681719436,1.236575896846
16.703293088490,0.000000000000,870,189,12.767145334804,1.000000000000,0.282658959451,0.583313558115,0.583035656831
16.703293088490,0.000000000000,870,459,12.767145334804,2.269071667339,0.948942162776,0.270996411917,0.515433308584
16.703293088490,0.000000000000,870,61,12.806248474866,1.000000000000,0.020090819602,0.913005819885,0.779848310767
16.703293088490,0.000000000000,870,221,12.806248474866,1.000000000000,0.022804505200,0.274750363380,0.855892163295
16.703293088490,0.000000000000,870,263,12.806248474866,1.000000000000,0.047475174684,0.163734717349,0.673548368646
16.703293088490,0.000000000000,870,113,12.845232578665,1.000000000000,0.951448362688,0.415852683283,0.576080358584
16.703293088490,0.000000000000,870,346,12.845232578665,2.906993931647,0.994771652407,0.187107380095,0.666245315828
16.703293088490,0.000000000000,870,501,12.845232578665,2.046550772583,0.587520650460,0.135125745997,0.818231911977
16.703293088490,0.000000000000,870,676,12.845232578665,0.000000000000,0.546652055830,0.067713247018,-0.292619471207
16.703293088490,0.000000000000,870,692,12.845232578665,0.000000000000,0.779688796209,0.284221744223,1.073791748847
16.703293088490,0.000000000000,870,819,12.845232578665,2.041229211309,0.060556913647,0.135761034781,0.861129399208
16.703293088490,0.000000000000,870,12,12.884098726725,1.000000000000,0.025823793433,0.516948935652,0.629559769710
16.703293088490,0.000000000000,870,85,12.884098726725,1.000000000000,0.072044840986,0.605448866191,0.530697094767
16.703293088490,0.000000000000,870,139,12.884098726725,1.000000000000,0.868917770819,0.197451378704,0.537890899382
16.703293088490,0.000000000000,870,158,12.884098726725,1.000000000000,0.891315914644,0.143006040265,0.339077604071
16.703293088490,0.000000000000,870,344,12.884098726725,0.000000000000,0.207519927239,0.153394286889,-0.510166883059
16.703293088490,0.000000000000,870,574,12.884098726725,0.000000000000,0.540419993534,0.371624367014,1.297647533542
16.703293088490,0.000000000000,870,695,12.884098726725,0.000000000000,1.569789159019,0.283351657195,0.876386505124
16.703293088490,0.000000000000,870,87,12.922847983320,1.000000000000,0.403845435838,0.262449598555,0.547500293446
16.703293088490,0.000000000000,870,182,12.922847983320,1.000000000000,0.513686788914,0.324975603019,0.984815779919
16.703293088490,0.000000000000,870,821,12.922847983320,0.000000000000,0.282525642014,0.328270885304,-0.072611794220
16.703293088490,0.000000000000,870,5,12.961481396816,1.000000000000,0.869318311430,0.204289966966,0.962951811445
16.703293088490,0.000000000000,870,394,12.961481396816,2.763305069603,0.252276724706,0.477165127014,0.947373050216
16.703293088490,0.000000000000,870,647,12.961481396816,2.071255701413,0.258575211447,0.102871690557,0.921874300547
16.703293088490,0.000000000000,870,666,12.961481396816,1.442578808537,0.095284299964,0.149029252486,0.526535785972
16.703293088490,0.000000000000,870,836,12.961481396816,0.000000000000,0.299626152968,0.115231898504,1.125382009781
16.703293088490,0.000000000000,870,336,13.000000000000,1.000000000000,0.128476843599,0.085334856237,0.416525378365
16.703293088490,0.000000000000,870,663,13.000000000000,1.826078486354,0.589635715233,0.479784841564,0.624105607893
16.703293088490,0.000000000000,870,834,13.000000000000,2.076738461398,0.206106352695,0.393080105766,0.938023854384
16.703293088490,0.000000000000,870,413,13.038404810405,4.275575442658,0.054940254500,0.152398343088,0.942471694869
16.703293088490,0.000000000000,870,508,13.038404810405,1.325347059091,0.492791420108,0.211951064449,0.350843040039
16.703293088490,0.000000000000,870,571,13.038404810405,1.652935430517,0.257662856649,0.092003874876,0.218775076820
16.703293088490,0.000000000000,870,660,13.038404810405,0.000000000000,0.238803612971,0.268546689442,1.431540415835
16.703293088490,0.000000000000,870,863,13.038404810405,1.802184240833,0.753276839513,0.372803953257,0.629268144162
16.703293088490,0.000000000000,870,525,13.076696830622,1.830197353238,0.773179155794,0.288160228944,0.661937552122
16.703293088490,0.000000000000,870,563,13.076696830622,1.300219706771,0.317890838407,0.144996163728,0.489641882481
16.703293088490,0.000000000000,870,780,13.076696830622,2.028391460263,0.148265683633,0.135147972707,0.041308594729
